userName,date,duration,project,client,description
leslie,2022-05-20,1,Overhead,,Weekly meeting
leslie,2022-05-20,0.5,Support: Ongoing,inl,Geography
leslie,2022-05-20,0.5,Support: Setup,inl,INL/AP migration convo
leslie,2022-05-20,4,Out,,
nathan,2022-05-20,7,Tech wealth: Bug fixin,,grab bagging
nathan,2022-05-20,1,Overhead,,weekly
reid,2022-05-20,1,Overhead,,weekly
reid,2022-05-20,1,Business: Proposals,urc,clean up and send
reid,2022-05-20,2,Business: Proposals,pwc,meeting and revise financial
reid,2022-05-20,4,Support: Setup,aba,custom queries for ATAP
reid,2022-05-20,2,Support: Ongoing,cepps,https://helpdesk.devresults.com/a/tickets/7498
reid,2022-05-20,1.5,Support: Ongoing,cordaid,https://helpdesk.devresults.com/a/tickets/7486
reid,2022-05-20,0.5,Tech wealth: Other,,https://github.com/DevResults/DevResults/pull/3104#pullrequestreview-980776355
ritika,2022-05-20,1,Overhead,,Emails + slack
ritika,2022-05-20,2,Support: Setup,palladium,palladium
ritika,2022-05-20,1,Overhead,,Weekly meeting
ritika,2022-05-20,1.8,Business: Proposals,gec,PWC meeting
ritika,2022-05-20,2,Security,,??? probably security
sam,2022-05-20,8,Out,,Vacation
shane,2022-05-20,8,Overhead,,
reid,2022-05-21,1.5,Support: Setup,aba,custom queries for ATAP
aasit,2022-05-23,8,Business: Proposals,,GC/ PwC / Moz / HKI / FAO Lebanon / Corps Africa
brent,2022-05-23,2.4,Overhead,,Email/slack/hours/asana/other/FD;
brent,2022-05-23,0.5,Tech wealth: Other,,Review PR 3095: Changing Diagnostics tab layout to use flexbox
brent,2022-05-23,0.3,Security,,Upgrade jquery-validation to resolve security vulnerability
brent,2022-05-23,2,Tech wealth: Bug fixin,,FD 7501 Primary org won't work on import (but awarding org does)
brent,2022-05-23,0.5,Overhead,,Gather thoughts for decider nomination
brent,2022-05-23,1.3,Tech wealth: Other,,Investigate FinancialReport migration
brent,2022-05-23,1,Tech wealth: Other,,Migrate Group Members tab to angular
fred,2022-05-23,8,Out,,Canada Victoria Day
herb,2022-05-23,8,Out,,
leslie,2022-05-23,3,Support: Ongoing,inl,"CQs, dashboards, GH check-in"
leslie,2022-05-23,1,Overhead,,Asana/Slack/email
leslie,2022-05-23,4,Out,,
nathan,2022-05-23,8,Tech wealth: Bug fixin,,grab bagging
reid,2022-05-23,1,Support: Ongoing,cepps,https://helpdesk.devresults.com/a/tickets/7498
reid,2022-05-23,1,Overhead,,bd check-in
reid,2022-05-23,1,Support: Ongoing,inl,meeting
reid,2022-05-23,1,Business: Contracts,mozaid,meeting and debrief/email
reid,2022-05-23,6,Business: Proposals,globalcommunities,draft and task proposal review
ritika,2022-05-23,2.3,Overhead,,Slack + emails
ritika,2022-05-23,1.8,Out,,out (lack of internet)
ritika,2022-05-23,4,Security,,catch up on audit
sam,2022-05-23,1,Business: Proposals,usaid,DevResults Web-Based Monitoring System RFQ Response
sam,2022-05-23,1,Overhead,,BD Weekly
sam,2022-05-23,3,Overhead,,Comms site mock up
sam,2022-05-23,3,Support: Setup,palladium,KSW  Kick Off Email
shane,2022-05-23,8,Overhead,,
aasit,2022-05-24,3,Overhead,,
aasit,2022-05-24,3,Business: Contracts,,
aasit,2022-05-24,3,Business: Marketing,,
brent,2022-05-24,1,Overhead,,Email/slack/hours/asana/other/FD;
brent,2022-05-24,1.5,Security,,Learn more about Azure Log Analytics
brent,2022-05-24,0.5,Security,,Meet with RB and FR to prep for INL security meeting
brent,2022-05-24,1.3,Feature: Enterprise,,Review PR 3112: Improve Indicator Compatibility Logic
brent,2022-05-24,0.5,Security,,DevResults/MDCA Engineering Discussion
brent,2022-05-24,2.3,Tech wealth: Other,,Migrate Group Members tab to angular
brent,2022-05-24,1,Feature: Dashboard,,Discuss geo filters for ActivityMap with Fred
fred,2022-05-24,1.8,Tech wealth: Other,,Call with RB + BK to prepare for meeting with state/ Joining the meeting
fred,2022-05-24,0.8,Tech wealth: Other,,Reviewing PR#3107
fred,2022-05-24,5.5,Tech wealth: Other,,Working to add geography filters on Activity Map tile
herb,2022-05-24,8,Out,,
leslie,2022-05-24,0.5,Support: Ongoing,inl,Security meeting
leslie,2022-05-24,1,Overhead,,Asana/Slack/email
leslie,2022-05-24,6.5,Out,,
nathan,2022-05-24,7,Tech wealth: Other,,computation queue digging
nathan,2022-05-24,1,Support: Ongoing,inl,whatever that meeting was all about
reid,2022-05-24,4,Business: Proposals,globalcommunities,draft and task proposal review
reid,2022-05-24,1.5,Support: Ongoing,aba,https://helpdesk.devresults.com/a/tickets/7494
reid,2022-05-24,1.5,Support: Ongoing,ifes,https://helpdesk.devresults.com/a/tickets/7490
ritika,2022-05-24,2,Overhead,,slack and email
ritika,2022-05-24,2,Security,,audit work
ritika,2022-05-24,2,Security,,Security work for INL
ritika,2022-05-24,4,Out,,out
sam,2022-05-24,1,Support: Setup,palladium,KSW Questionnaire review
sam,2022-05-24,6,Out,,
shane,2022-05-24,8,Overhead,,
aasit,2022-05-25,4,Overhead,,
aasit,2022-05-25,4,Business: Outreach,,
brent,2022-05-25,2,Overhead,,Email/slack/hours/asana/other/FD;
brent,2022-05-25,0.5,Security,,Dependabot PRs
brent,2022-05-25,1,Overhead,,Sprint check-in meeting; install windows update
brent,2022-05-25,2.5,Tech wealth: Other,,Migrate Group Members tab to angular
brent,2022-05-25,1,Tech wealth: Other,,Try tweaking jest setup
brent,2022-05-25,1,Feature: Enterprise,,(LS) Analysis: How to prevent dupe disags when copying from enterprise indicator library?
fred,2022-05-25,2.5,Tech wealth: Other,,Working to add geography filters on Activity Map tile
fred,2022-05-25,0.5,Overhead,,Sprint check-in meeting
fred,2022-05-25,3,Overhead,,Writing spec documentation
fred,2022-05-25,1,Overhead,,Sprint planning meeting with LS
herb,2022-05-25,8,Out,,
leslie,2022-05-25,1,Overhead,,Asana/Slack/email
leslie,2022-05-25,0.5,Overhead,,Sprint check-in
leslie,2022-05-25,1,Feature: Partner Permissions,,Sprint planning meeting
leslie,2022-05-25,0.5,Business: Contracts,,Form signing
leslie,2022-05-25,5,Out,,Doctor
nathan,2022-05-25,2,Feature: Partner Permissions,,spec reading/comments
nathan,2022-05-25,2,Tech wealth: Other,,calculation queue
nathan,2022-05-25,2,Overhead,,discussions
nathan,2022-05-25,2,Tech wealth: Bug fixin,,prs
reid,2022-05-25,8,Business: Proposals,globalcommunities,review
ritika,2022-05-25,9,Business: Proposals,globalcommunities,proposal work
sam,2022-05-25,2.5,Business: Proposals,,HKI Demp Prep
sam,2022-05-25,2,Business: Proposals,,HKI Demo
sam,2022-05-25,1,Support: Ongoing,winrock,Counting Beneficiaries in DevResults email response
sam,2022-05-25,1,Business: Proposals,hki,Account provisioning for the demo site and email response
sam,2022-05-25,2,Support: Ongoing,palladium,SCTO Update
shane,2022-05-25,8,Overhead,,
aasit,2022-05-26,2,Business: Contracts,,
aasit,2022-05-26,2,Support: Ongoing,,
aasit,2022-05-26,2,Business: Contracts,,
aasit,2022-05-26,2,Support: Ongoing,,wri indicator learning
brent,2022-05-26,1,Overhead,,Email/slack/hours/asana/other/FD;
brent,2022-05-26,2.5,Feature: Enterprise,,(LS) Analysis: How to prevent dupe disags when copying from enterprise indicator library?
brent,2022-05-26,1.8,Feature: Dashboard,,Pair with Fred on geo filters for ActivityMap
brent,2022-05-26,0.8,Tech wealth: Other,,Review PR 3119: CalculationEngine: Remove code and add observability
brent,2022-05-26,1,Feature: RDTs,,Pair with Ritika on computed DT columns
brent,2022-05-26,1,Feature: Partner Permissions,,Review partner permissions spec
fred,2022-05-26,1,Overhead,,Studying d3js course
fred,2022-05-26,6,Tech wealth: Other,,Working on geography filters for Activity Map tile
fred,2022-05-26,1,Tech wealth: Other,,Call with BK to get help for geo filters
herb,2022-05-26,8,Out,,
leslie,2022-05-26,1,Overhead,,Asana/Slack/email
leslie,2022-05-26,1,Support: Ongoing,inl,Integration meeting with IPPOS team
leslie,2022-05-26,2,Support: Ongoing,inl,Custom queries for API usage
leslie,2022-05-26,1,Overhead,,Ninja meeting
leslie,2022-05-26,3,Out,,Doctor
nathan,2022-05-26,8,Out,,field trip
reid,2022-05-26,5,Business: Proposals,globalcommunities,review
reid,2022-05-26,3,Out,,out
ritika,2022-05-26,2,Overhead,,Emails + slack
ritika,2022-05-26,3,Security,,audit work
ritika,2022-05-26,1,Overhead,,??? something though
ritika,2022-05-26,1,Overhead,,Ninja meeting
ritika,2022-05-26,1,Feature: Too small to name,,pairing on dynamic table calculations
sam,2022-05-26,1,Overhead,,Ninja Standup and Backlog
sam,2022-05-26,7,Support: Ongoing,palladium,KSW Prep
shane,2022-05-26,8,Overhead,,
aasit,2022-05-27,4,Support: Ongoing,,
aasit,2022-05-27,4,Support: Ongoing,,
brent,2022-05-27,1,Overhead,,Email/slack/hours/asana/other/FD;
brent,2022-05-27,4,Feature: Enterprise,,(LS) Analysis: How to prevent dupe disags when copying from enterprise indicator library?
brent,2022-05-27,3,Out,,
fred,2022-05-27,1,Overhead,,Weekly meeting
fred,2022-05-27,2,Tech wealth: Other,,Testing changes for geography filters Activity Map and creating PR#3120
fred,2022-05-27,0.5,Tech wealth: Other,,Reviewing PR#3108
fred,2022-05-27,1.5,Tech wealth: Other,,Handling PR#3120 feedback
fred,2022-05-27,3,Tech wealth: Other,,Replying to questions on spec + planning S08
herb,2022-05-27,8,Out,,
leslie,2022-05-27,1,Overhead,,Asana/Slack/email
leslie,2022-05-27,1,Overhead,,Weekly meeting
leslie,2022-05-27,6,Out,,
nathan,2022-05-27,7,Tech wealth: Bug fixin,,grab bagging
nathan,2022-05-27,1,Overhead,,weekly
reid,2022-05-27,8,Out,,out
ritika,2022-05-27,1,Support: Setup,palladium,KSW check-in
ritika,2022-05-27,1.3,Business: Proposals,???,RFP questions for FAO lebanon
ritika,2022-05-27,1.3,Overhead,,Weekly meeting
ritika,2022-05-27,2,Security,,audit
sam,2022-05-27,1,Overhead,,Weekly Staff Meeting
sam,2022-05-27,3,Support: Ongoing,palladium,KSW Prep
sam,2022-05-27,1,Support: Ongoing,palladium,DevResults & KSW Check-In
sam,2022-05-27,3,Business: Marketing,,Comms document update
shane,2022-05-27,8,Overhead,,
aasit,2022-05-30,8,Out,,parents
brent,2022-05-30,8,Out,,Memorial Day
fred,2022-05-30,8,Out,,Memorial day holiday
herb,2022-05-30,8,Out,,
leslie,2022-05-30,8,Out,,Memorial Day
nathan,2022-05-30,8,Out,,holiday
reid,2022-05-30,8,Out,,memorial day
ritika,2022-05-30,1,Security,,Tenable scan
ritika,2022-05-30,2,Overhead,,Hours
ritika,2022-05-30,5,Out,,out
sam,2022-05-30,8,Out,,Holiday
shane,2022-05-30,8,Out,,Memorial day
aasit,2022-05-31,4,Overhead,,internal
aasit,2022-05-31,4,Overhead,,external conference
brent,2022-05-31,2,Overhead,,Email/slack/hours/asana/other/FD;
brent,2022-05-31,2,Security,,Update application gateway: http-to-https redirects & update SslPolicy
brent,2022-05-31,1,Security,,SecFu meeting
brent,2022-05-31,0.8,Security,,Cookie Without HttpOnly Flag Detected
brent,2022-05-31,1.8,Security,,Add password strength meter to ResetPassword page
brent,2022-05-31,0.5,Support: Ongoing,,Pair with Sam on custom query
fred,2022-05-31,1,Security,,SecFu meeting
fred,2022-05-31,1,Overhead,,Studying d3js course
fred,2022-05-31,6,Security,,Trying to fix csrf issue and investigating reported issue regarding desserialization of untrusted data
herb,2022-05-31,8,Out,,
leslie,2022-05-31,1,Overhead,,Asana/Slack/email
leslie,2022-05-31,0.5,Security,,Sec Fu meeting
leslie,2022-05-31,2,Out,,
nathan,2022-05-31,8,Security,,secfu
reid,2022-05-31,8,Out,,sick
ritika,2022-05-31,3.5,Security,,Security/SecFu prep
ritika,2022-05-31,0.5,Security,,SecFu meeting
ritika,2022-05-31,1,Security,,SecFu work
ritika,2022-05-31,2,Out,,out
ritika,2022-05-31,2,Security,,SecFu work
sam,2022-05-31,1,Business: Proposals,,DevResults Follow-up w/Hanane
sam,2022-05-31,0.5,Security,,SecFu Meeting
sam,2022-05-31,4,Business: Proposals,???,DevResults Instance Creation
shane,2022-05-31,8,Overhead,,
aasit,2022-06-01,1,Business: Contracts,,
aasit,2022-06-01,2,Overhead,,
aasit,2022-06-01,2,Business: Outreach,,
aasit,2022-06-01,2,Business: Outreach,,
aasit,2022-06-01,2,Thought Leadership,,
aasit,2022-06-01,1,Business: Contracts,,
brent,2022-06-01,1.7,Overhead,,Email/slack/hours/asana/other
brent,2022-06-01,1.3,Overhead,,Sprint check-in meeting
brent,2022-06-01,1.5,Security,,Add password strength meter to ResetPassword page
brent,2022-06-01,0.3,Security,,Review PR 3124: Custom queries: Add some guardrails
brent,2022-06-01,3.3,Feature: Partner Permissions,,"Add column for ""# activities"" to contact index"
fred,2022-06-01,1,Overhead,,Sprint check-in meeting
fred,2022-06-01,0.5,Tech wealth: Other,,Reviewing PR#3109
fred,2022-06-01,6.5,Feature: Partner Permissions,,Working on updating GetAll in AwardReportingPeriodManager
fred,2022-06-01,0.5,Overhead,,Donut pairing with AN
herb,2022-06-01,8,Out,,
leslie,2022-06-01,1.5,Support: Ongoing,inl,Meeting about DDR indicators
leslie,2022-06-01,1,Security,,Updating internal custom queries to specify internal instance
leslie,2022-06-01,1,Overhead,,Asana/Slack/email
leslie,2022-06-01,1.5,Feature: Partner Permissions,,Sprint retro + sprint planning
leslie,2022-06-01,2,Feature: Partner Permissions,,Analysis/Discussion: orgs with internal & partner users
leslie,2022-06-01,1,Out,,
nathan,2022-06-01,5.5,Tech wealth: Bug fixin,,wrapping up GFP
nathan,2022-06-01,1,Feature: Partner Permissions,,kickoff meeting
nathan,2022-06-01,1.5,Support: Ongoing,cepps,monster custom query https://devresults.slack.com/archives/C13E3GS56/p1654115015482219
reid,2022-06-01,5,Support: Ongoing,inl,PHL editing
reid,2022-06-01,2,Support: Ongoing,cepps,https://helpdesk.devresults.com/a/tickets/7508
reid,2022-06-01,1,Security,,revise custom queries with no InstanceIDs
reid,2022-06-01,1,Overhead,,sprint check in
ritika,2022-06-01,2,Security,,Security work/SecFu
ritika,2022-06-01,3,Support: Training,jsi,CHISU prep
ritika,2022-06-01,2,Support: Ongoing,,CQs
ritika,2022-06-01,2,Security,,Policy writing
sam,2022-06-01,1,Overhead,,Sprint Check-in/Retro
sam,2022-06-01,1.5,Tech wealth: Other,,Ninja meeting to fix CQs that PR 3124 will break
sam,2022-06-01,3,Support: Ongoing,,PR: https://github.com/DevResults/DevResults/pull/3122
sam,2022-06-01,2,Support: Ongoing,,PR: https://github.com/DevResults/DevResults/pull/3122
sam,2022-06-01,2.5,Support: Ongoing,,PR: https://github.com/DevResults/DevResults/pull/3116
shane,2022-06-01,8,Overhead,,
aasit,2022-06-02,1,Business: Contracts,,
aasit,2022-06-02,2,Overhead,,
aasit,2022-06-02,2,Overhead,,
aasit,2022-06-02,2,Overhead,,
aasit,2022-06-02,1,Overhead,,
brent,2022-06-02,1.7,Overhead,,Email/slack/hours/asana/other
brent,2022-06-02,2,Out,,
brent,2022-06-02,1,Feature: Partner Permissions,,"Add column for ""# activities"" to contact index"
brent,2022-06-02,0.3,Feature: Partner Permissions,,Review PR 3128: Updating AwardReportingPeriodManager GetAll
brent,2022-06-02,1,Security,,Dependabot PR review
brent,2022-06-02,1,Overhead,,Engineering reflection meeting
brent,2022-06-02,1,Feature: RDTs,,DynamicTable column expression investigation
fred,2022-06-02,1,Overhead,,Engineering reflection meeting
fred,2022-06-02,1,Feature: Partner Permissions,,Reviewing PR#3130
fred,2022-06-02,0.5,Tech wealth: Other,,Reviewing PR#3123
fred,2022-06-02,1,Security,,Reviewing PR#3125
fred,2022-06-02,4,Feature: Partner Permissions,,Working on updating GetPermittedAwards in AwardRepository + handling feedback PR
fred,2022-06-02,0.5,Tech wealth: Other,,Reviewing PR#3132
herb,2022-06-02,8,Out,,
leslie,2022-06-02,1,Support: Ongoing,inl,GH check-in
leslie,2022-06-02,1,Support: Ongoing,inl,DDR data table upload
leslie,2022-06-02,1,Overhead,,Asana/Slack/email
leslie,2022-06-02,1,Overhead,,Ninja meeting
leslie,2022-06-02,5.5,Support: Ongoing,inl,Project metadata query
leslie,2022-06-02,2.5,Support: Setup,inl,Geo updates - philippines
leslie,2022-06-02,0.5,Tech wealth: Bug fixin,,Documenting MM filter bug
nathan,2022-06-02,6,Feature: Partner Permissions,,
nathan,2022-06-02,1,Overhead,,engineering reflection
nathan,2022-06-02,0.5,DevOps: Azure migration,,devbot TLS
nathan,2022-06-02,0.5,Tech wealth: Bug fixin,,https://github.com/DevResults/DevResults/pull/3132
reid,2022-06-02,5,Support: Ongoing,inl,PHL editing
reid,2022-06-02,2,Support: Ongoing,cepps,https://helpdesk.devresults.com/a/tickets/7508
reid,2022-06-02,1,Overhead,,ninja check in
ritika,2022-06-02,1.8,Security,,Security work/audit
ritika,2022-06-02,1,Support: Ongoing,cepps,CEPPS queries
ritika,2022-06-02,2.5,Security,,Security work/audit
ritika,2022-06-02,2,Overhead,,Pairings
sam,2022-06-02,2,Support: Ongoing,,SS:RP pair on FD7508
sam,2022-06-02,1,Overhead,,Ninja Stand-up and Backlog
sam,2022-06-02,2,Support: Ongoing,iri,FD: https://helpdesk.devresults.com/a/tickets/7506
sam,2022-06-02,1.5,Support: Ongoing,,PR: https://github.com/DevResults/DevResults/pull/3130
sam,2022-06-02,1.5,Support: Ongoing,,PR: https://github.com/DevResults/DevResults/pull/3132
sam,2022-06-02,1,Overhead,,Responding to emails
shane,2022-06-02,8,Overhead,,
aasit,2022-06-03,8,Out,,
brent,2022-06-03,2,Overhead,,Email/slack/hours/asana/other; Weekly meeting
brent,2022-06-03,1.5,Feature: RDTs,,DynamicTable column expression investigation
brent,2022-06-03,1.3,Feature: Partner Permissions,,Review PR 3138: Add some partner permission warning messages
brent,2022-06-03,0.5,Security,,Add password strength meter to ResetPassword page
brent,2022-06-03,2.3,Feature: Partner Permissions,,Add activity filter to contacts index
brent,2022-06-03,0.5,Feature: Enterprise,,Review PR 3143: OktaClient: Add preliminary SAML support
brent,2022-06-03,0.5,Feature: Partner Permissions,,Pair with Fred on PartnerAwards query
fred,2022-06-03,0.3,Overhead,,Weekly staff meeting
fred,2022-06-03,0.8,Tech wealth: Other,,Reviewing PR#3141
fred,2022-06-03,7,Feature: Partner Permissions,,Working on updating Finalize sql and creating draft PR
herb,2022-06-03,8,Out,,
leslie,2022-06-03,8,Out,,New River Gorge!
nathan,2022-06-03,3,Tech wealth: Other,,upgrades and grab bags
nathan,2022-06-03,1,Feature: Partner Permissions,,
nathan,2022-06-03,3.5,Feature: Too small to name,inl,Okta SAML SSO
nathan,2022-06-03,0.5,Overhead,,truncated weekly
reid,2022-06-03,6,Out,,"haircut, school thing, PT"
reid,2022-06-03,1,Overhead,,email and slack
reid,2022-06-03,1,Support: Ongoing,aba,email
ritika,2022-06-03,3,Security,,Security work/audit
ritika,2022-06-03,1,Overhead,,Weekly meeting
ritika,2022-06-03,1,Support: Ongoing,cepps,on-call support
sam,2022-06-03,1,Overhead,,Weekly Staff Meeting
sam,2022-06-03,1,Support: Ongoing,palladium,Survey CTO Introduction and DevResults Upcoming Meeting
sam,2022-06-03,1,Overhead,,Refresh Training Site
sam,2022-06-03,1,Out,,Virtual Doctors Appointment
sam,2022-06-03,1,Support: Ongoing,palladium,Annulé: DevResults & KSW Check-in
sam,2022-06-03,1,Overhead,,Slack/email clean up
shane,2022-06-03,8,Overhead,,
aasit,2022-06-06,4,Overhead,,
aasit,2022-06-06,4,Overhead,,
brent,2022-06-06,2.4,Overhead,,Email/slack/hours/asana/other;
brent,2022-06-06,0.3,Feature: Partner Permissions,,Review PR 3138: Add some partner permission warning messages
brent,2022-06-06,1.8,Overhead,,Review healthcare plans; write engineering goals discussion
brent,2022-06-06,0.3,Security,,Review PR 3139: Packages:(deps-dev): Bump webpack from 5.72.1 to 5.73.0 in /DevResults
brent,2022-06-06,1.3,Feature: Partner Permissions,,Create option for importing user-activity assignments
brent,2022-06-06,1.3,Feature: Partner Permissions,,Add activity filter to contacts index
brent,2022-06-06,0.8,Feature: Partner Permissions,,Review PR 3145: Updating Finalize sql
fred,2022-06-06,1,Overhead,,Studying d3js course
fred,2022-06-06,4,Feature: Partner Permissions,,Finishing investigating return from Finalize.sql and setting PR to ready for review
fred,2022-06-06,0.5,Tech wealth: Other,,Reviewing PR#3147
fred,2022-06-06,0.5,Tech wealth: Other,,Reviewing PR#3142
